"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
35.30867100,48.04878049,-95.79268293,-18.78048780
35.32872500,48.35365854,-104.32926829,-19.26829268
35.34878700,48.41463415,-100.06097561,-23.71951220
35.36885100,42.92682927,-94.75609756,-27.43902439
35.38890700,38.90243902,-92.98780488,-27.13414634
35.40896100,34.20731707,-93.47560976,-25.42682927
35.42901600,32.37804878,-94.75609756,-26.28048780
35.44907000,41.09756098,-93.23170732,-25.91463415
35.46912500,46.28048780,-96.28048780,-22.98780488
35.48917900,45.91463415,-89.51219512,-18.04878049
35.50923300,45.12195122,-75.79268293,-11.52439024
35.52928700,42.62195122,-73.65853659,-9.63414634
35.54934100,40.67073171,-84.45121951,-7.50000000
35.56939500,42.56097561,-88.29268293,-1.15853659
35.58944900,39.93902439,-87.62195122,4.32926829
35.60950300,39.14634146,-80.36585366,6.95121951
35.62955700,39.14634146,-73.10975610,7.56097561
35.64961100,41.09756098,-60.91463415,8.53658537
35.66966500,39.02439024,-53.65853659,9.87804878
35.68971900,34.45121951,-60.06097561,11.82926829
35.70977300,31.64634146,-67.01219512,10.79268293
35.72982600,32.43902439,-72.31707317,6.40243902
35.74987900,29.69512195,-76.09756098,5.42682927
35.76994000,25.73170732,-74.87804878,6.28048780
35.79000500,21.03658537,-75.79268293,8.10975610
35.81006000,21.28048780,-74.39024390,9.14634146
35.83011400,19.45121951,-73.90243902,10.85365854
35.85016900,16.52439024,-68.47560976,14.02439024
35.87022200,14.45121951,-58.23170732,17.80487805
35.89027600,11.58536585,-57.80487805,21.21951220
35.91033000,16.40243902,-55.97560976,20.97560976
35.93038400,18.90243902,-53.59756098,19.08536585
35.95043800,12.07317073,-57.86585366,19.87804878
35.97049200,9.57317073,-52.31707317,23.84146341
35.99054600,13.84146341,-39.87804878,30.24390244
36.01060000,11.15853659,-36.76829268,34.08536585
36.03065500,11.15853659,-26.52439024,34.14634146
36.05071000,12.74390244,-18.41463415,31.58536585
36.07076400,8.84146341,-22.62195122,32.25609756
36.09081900,3.96341463,-21.95121951,29.69512195
36.11087300,5.42682927,-14.69512195,27.01219512
36.13092700,5.67073171,-14.51219512,28.10975610
36.15098100,10.18292683,-12.62195122,31.03658537
36.17103500,15.18292683,-3.59756098,34.39024390
36.19798400,13.65853659,2.37804878,38.71951220
36.21804000,6.64634146,8.04878049,36.70731707
36.23809500,5.79268293,14.87804878,29.57317073
36.25814900,6.40243902,16.46341463,29.32926829
36.27820400,4.20731707,12.80487805,32.31707317
36.29825900,1.89024390,10.42682927,29.45121951
36.31831300,2.13414634,7.25609756,21.40243902
36.33836800,2.68292683,7.86585366,21.95121951
36.35842200,8.53658537,17.98780488,30.18292683
36.37848200,17.25609756,25.91463415,32.13414634
36.39853700,19.39024390,21.64634146,27.80487805
36.41859400,14.69512195,10.30487805,24.75609756
36.43865700,13.29268293,4.63414634,21.03658537
36.45871200,16.52439024,-0.97560976,20.91463415
36.47876600,15.54878049,-3.96341463,20.12195122
36.49882000,5.60975610,-4.87804878,17.98780488
36.51887400,0.24390244,-4.14634146,18.41463415
36.53892700,4.32926829,-1.82926829,19.32926829
36.55898100,6.64634146,5.30487805,16.09756098
36.57903600,1.95121951,13.23170732,11.28048780
36.59908900,0.67073171,16.40243902,12.19512195
36.61914400,7.01219512,18.59756098,15.42682927
36.63919700,13.04878049,20.30487805,14.45121951
36.65925200,12.62195122,20.79268293,11.21951220
36.67930600,11.95121951,27.92682927,10.73170732
36.69936100,14.51219512,36.34146341,13.47560976
36.71941500,14.81707317,45.60975610,12.98780488
36.73946900,14.63414634,57.50000000,9.45121951
36.75952200,20.73170732,59.93902439,8.90243902
36.77957600,26.89024390,47.92682927,8.71951220
36.79963800,25.42682927,36.09756098,6.34146341
36.81969400,20.42682927,32.31707317,4.69512195
36.83974900,17.13414634,31.64634146,4.32926829
36.85981500,13.84146341,32.98780488,3.90243902
36.87987700,13.84146341,39.45121951,2.68292683
36.89993300,16.15853659,46.21951220,5.36585366
36.91998700,14.87804878,42.74390244,7.98780488
36.94004100,10.67073171,38.78048780,4.39024390
36.96009500,10.54878049,36.09756098,-0.73170732
36.98014900,14.51219512,34.75609756,2.50000000
37.00020300,18.71951220,39.75609756,5.60975610
37.02025700,15.00000000,41.58536585,3.23170732
37.04031200,9.39024390,39.63414634,-0.06097561
37.06036700,6.34146341,43.47560976,-0.24390244
37.08042100,3.65853659,54.02439024,-0.18292683
37.10047600,0.73170732,65.97560976,-1.58536585
37.12052900,0.73170732,69.08536585,-2.01219512
37.14058300,0.60975610,61.15853659,1.09756098
37.16063700,1.34146341,58.65853659,2.13414634
37.18069100,2.62195122,62.62195122,-0.18292683
37.20074600,2.92682927,65.60975610,1.46341463
37.22080000,7.37804878,71.40243902,3.96341463
37.24085500,7.43902439,68.41463415,1.89024390
37.26091000,0.42682927,61.58536585,-4.20731707
37.28096400,-3.35365854,67.01219512,-5.73170732
37.30101800,2.37804878,76.95121951,0.85365854
37.32107200,13.47560976,79.32926829,7.37804878
37.34112600,20.48780488,75.30487805,1.89024390
37.36118000,15.54878049,67.86585366,-7.19512195
37.38123400,6.34146341,65.42682927,-7.37804878
37.40128800,5.48780488,79.63414634,-0.97560976
37.42134200,12.37804878,93.41463415,4.51219512
37.44140200,16.03658537,90.36585366,3.47560976
37.46146700,12.25609756,74.32926829,-3.35365854
37.48152100,6.15853659,66.76829268,-6.95121951
37.50157600,6.40243902,77.43902439,0.36585366
37.52163100,10.36585366,84.32926829,9.26829268
37.54170500,10.67073171,81.46341463,5.60975610
37.56176900,5.12195122,74.14634146,-0.18292683
37.58184000,1.21951220,76.40243902,3.29268293
37.60313200,11.52439024,87.43902439,10.30487805
37.62319800,18.71951220,82.80487805,8.10975610
37.64328500,17.92682927,66.28048780,-0.48780488
37.66335200,13.23170732,56.09756098,-2.92682927
37.68341400,9.75609756,57.80487805,2.56097561
37.70346900,6.21951220,58.59756098,6.70731707
37.72352400,9.45121951,55.12195122,5.24390244
37.74357900,11.34146341,46.09756098,1.76829268
37.76364400,10.18292683,45.54878049,0.18292683
37.78370400,8.47560976,55.67073171,2.25609756
37.80375900,6.15853659,63.23170732,-0.42682927
37.82381400,0.00000000,52.62195122,-5.00000000
37.84387100,-2.62195122,47.86585366,-5.91463415
37.86393100,-0.30487805,61.46341463,-1.95121951
37.88399300,5.54878049,84.20731707,3.41463415
37.90405700,13.96341463,93.17073171,-0.85365854
37.92411300,8.78048780,68.47560976,-4.75609756
37.94416700,3.65853659,56.58536585,-7.92682927
37.96422500,4.69512195,68.84146341,-9.32926829
37.98428300,12.80487805,83.35365854,-13.35365854
38.00433800,17.31707317,85.91463415,-23.84146341
38.02439400,13.90243902,58.04878049,-14.14634146
38.04445100,7.74390244,58.84146341,-8.65853659
38.06450800,4.51219512,75.73170732,-11.34146341
38.08456200,6.82926829,82.68292683,-13.78048780
38.10461700,11.09756098,75.67073171,-20.00000000
38.12523700,11.76829268,64.45121951,-26.82926829
38.14530000,6.15853659,58.84146341,-28.53658537
38.16536900,4.02439024,65.85365854,-29.20731707
38.18543700,3.47560976,73.10975610,-31.70731707
38.20549800,4.45121951,68.35365854,-37.68292683
38.22556000,3.96341463,55.67073171,-40.48780488
38.24561700,-1.82926829,42.62195122,-37.31707317
38.26567200,-5.91463415,44.32926829,-35.97560976
38.28572600,-1.89024390,51.89024390,-36.95121951
38.30578100,1.15853659,53.10975610,-38.23170732
38.32583500,0.91463415,50.97560976,-35.85365854
38.34588900,3.84146341,47.92682927,-30.18292683
38.36594300,1.34146341,43.41463415,-30.18292683
38.38599700,-3.23170732,41.40243902,-35.91463415
38.40605100,-7.07317073,41.95121951,-37.01219512
38.42610600,-6.52439024,40.12195122,-35.36585366
38.44616100,-3.78048780,37.98780488,-36.95121951
38.46622400,-3.59756098,28.59756098,-37.25609756
38.48628700,-3.23170732,20.91463415,-31.03658537
38.50634200,4.45121951,24.51219512,-25.06097561
38.52639600,6.28048780,26.89024390,-27.56097561
38.54645000,3.65853659,21.70731707,-34.57317073
38.56650400,0.54878049,15.24390244,-38.90243902
38.58656100,-1.46341463,16.34146341,-34.69512195
38.60661600,-1.64634146,14.26829268,-30.12195122
38.62667000,0.67073171,3.84146341,-27.92682927
38.64672700,3.41463415,-5.24390244,-30.00000000
38.66678100,3.53658537,-11.28048780,-34.93902439
38.68683500,5.06097561,-19.02439024,-37.19512195
38.70688900,8.10975610,-39.63414634,-34.63414634
38.72694300,9.75609756,-47.56097561,-29.14634146
38.74699700,9.02439024,-40.00000000,-25.42682927
38.76705100,4.14634146,-39.20731707,-27.50000000
38.78710900,2.56097561,-44.32926829,-34.26829268
38.80716400,4.75609756,-54.81707317,-33.90243902
38.82722000,6.09756098,-39.57317073,-21.34146341
38.84727700,2.92682927,-13.04878049,-8.10975610
38.86733300,-4.69512195,-4.57317073,-6.82926829
38.88738800,-2.92682927,-19.20731707,-14.14634146
38.90744900,6.03658537,-40.73170732,-22.62195122
38.92751300,13.71951220,-56.95121951,-27.31707317
38.94756800,16.15853659,-62.13414634,-29.45121951
38.96762200,13.65853659,-62.98780488,-29.32926829
38.98767600,8.23170732,-58.04878049,-27.01219512
39.00773000,4.14634146,-47.74390244,-19.81707317
39.02779200,3.65853659,-43.41463415,-15.24390244
39.04785100,6.40243902,-51.52439024,-19.20731707
39.06790600,13.53658537,-61.95121951,-29.20731707
39.08796000,18.04878049,-70.60975610,-32.43902439
39.10801500,20.97560976,-70.73170732,-25.97560976
39.12806900,20.79268293,-62.74390244,-18.04878049
39.14812300,14.45121951,-58.84146341,-17.62195122
39.16817800,11.28048780,-62.43902439,-22.50000000
39.18823200,14.51219512,-68.65853659,-24.45121951
39.20828600,21.76829268,-65.00000000,-22.74390244
39.22834100,21.89024390,-59.20731707,-18.53658537
39.24839800,14.69512195,-50.60975610,-18.71951220
39.26845200,6.95121951,-46.95121951,-19.08536585
39.28850600,2.98780488,-47.92682927,-17.80487805
39.30856200,1.64634146,-48.41463415,-19.39024390
39.32862000,5.67073171,-49.32926829,-22.74390244
39.34867400,15.06097561,-51.76829268,-21.58536585
39.36872800,19.87804878,-53.53658537,-17.68292683
39.38878200,15.18292683,-47.01219512,-14.75609756
39.40883600,7.92682927,-43.71951220,-16.28048780
39.42889000,8.84146341,-50.30487805,-20.54878049
39.44894600,16.52439024,-60.91463415,-21.64634146
39.46900100,24.14634146,-61.34146341,-21.34146341
39.48906200,24.02439024,-54.63414634,-22.31707317
39.50912100,21.09756098,-55.36585366,-25.06097561
39.52920200,20.18292683,-64.32926829,-28.90243902
39.54926600,21.40243902,-72.25609756,-30.73170732
39.56932200,22.62195122,-73.71951220,-32.62195122
39.58937800,24.57317073,-76.64634146,-31.76829268
39.60943200,25.18292683,-79.69512195,-27.86585366
39.62948700,23.53658537,-78.17073171,-26.82926829
39.64954400,22.98780488,-79.69512195,-21.46341463
39.66959900,27.98780488,-71.70731707,-13.90243902
39.68965400,34.45121951,-63.71951220,-7.86585366
39.70970800,39.57317073,-64.69512195,-7.43902439
39.72976200,42.80487805,-66.09756098,-12.86585366
39.74981600,40.24390244,-67.01219512,-18.10975610
39.76987000,31.76829268,-69.32926829,-21.58536585
39.78992400,27.92682927,-66.64634146,-21.15853659
39.80997800,27.07317073,-62.92682927,-19.08536585
39.83003200,28.90243902,-63.90243902,-18.47560976
39.85008900,32.62195122,-62.56097561,-20.42682927
39.87014400,32.07317073,-61.28048780,-19.39024390
39.89019900,28.23170732,-59.69512195,-16.95121951
39.91025300,30.73170732,-54.14634146,-16.46341463
39.93031700,35.73170732,-55.73170732,-15.36585366
39.95037700,33.04878049,-61.64634146,-9.93902439
39.97044600,30.30487805,-53.47560976,-5.18292683
39.99050100,29.08536585,-47.19512195,-5.06097561
40.01055500,29.93902439,-52.37804878,-7.80487805
40.03061200,27.92682927,-57.92682927,-8.29268293
40.05066900,25.18292683,-52.43902439,-5.67073171
40.07072400,26.82926829,-46.09756098,-0.73170732
40.09077800,27.98780488,-45.97560976,-0.91463415
40.11083200,26.28048780,-49.39024390,-5.00000000
40.13088500,27.25609756,-49.69512195,-6.34146341
40.15093900,21.15853659,-51.28048780,-3.41463415
40.17099400,19.32926829,-41.64634146,1.46341463
40.19104700,21.76829268,-33.35365854,4.93902439
40.21799900,25.85365854,-41.40243902,6.95121951
40.23805300,24.69512195,-46.89024390,7.86585366
40.25811000,23.71951220,-42.50000000,9.93902439
40.27816500,19.81707317,-41.15853659,9.93902439
40.29822100,14.14634146,-46.58536585,12.74390244
40.31827700,10.24390244,-51.58536585,17.92682927
40.33833100,9.57317073,-46.15853659,22.13414634
40.35838600,13.59756098,-37.31707317,25.73170732
40.37844000,16.34146341,-39.75609756,25.85365854
40.39849400,17.56097561,-46.52439024,21.70731707
40.41854700,19.14634146,-48.35365854,19.81707317
40.43860100,15.97560976,-49.26829268,22.13414634
40.45865800,12.92682927,-48.84146341,25.54878049
40.47871300,14.26829268,-46.40243902,23.65853659
40.49876700,12.37804878,-51.52439024,18.53658537
40.51882000,7.19512195,-60.60975610,17.37804878
40.53897300,3.29268293,-58.23170732,18.41463415
40.55936100,5.67073171,-54.51219512,19.39024390
40.57942400,6.64634146,-57.50000000,23.17073171
40.59948200,5.30487805,-60.00000000,26.58536585
40.61953700,3.65853659,-56.28048780,27.68292683
40.63959200,2.43902439,-50.67073171,26.15853659
40.65964700,2.50000000,-50.73170732,21.58536585
40.67970100,0.42682927,-57.56097561,24.32926829
40.69975500,-0.85365854,-49.32926829,28.96341463
40.71981000,1.64634146,-32.56097561,31.28048780
40.73986400,5.85365854,-29.14634146,32.74390244
40.75992100,10.60975610,-25.85365854,33.53658537
40.77997700,9.69512195,-12.50000000,31.21951220
40.80003100,5.67073171,-4.26829268,33.35365854
40.82008500,3.78048780,3.90243902,35.60975610
40.84014100,7.56097561,8.35365854,33.71951220
40.86020100,10.30487805,1.64634146,31.89024390
40.88025600,9.63414634,-0.18292683,28.71951220
40.90031100,8.59756098,6.76829268,32.01219512
40.92036600,7.07317073,19.14634146,35.24390244
40.94042100,4.93902439,17.07317073,32.50000000
40.96047500,5.60975610,9.08536585,26.58536585
40.98053700,2.01219512,5.48780488,22.50000000
41.00060600,1.28048780,12.80487805,28.29268293
41.02066100,7.19512195,29.75609756,33.96341463
41.04071800,13.35365854,35.97560976,32.19512195
41.06077700,9.26829268,25.06097561,24.57317073
41.08083200,4.75609756,19.81707317,17.74390244
41.10088700,5.24390244,25.18292683,19.93902439
41.12094100,9.81707317,43.17073171,25.48780488
41.14099500,16.89024390,52.92682927,26.46341463
41.16105000,13.90243902,36.28048780,20.54878049
41.18110400,5.60975610,20.60975610,13.17073171
41.20115800,2.31707317,18.10975610,11.09756098
41.22121300,8.23170732,24.87804878,14.08536585
41.24152500,15.73170732,30.36585366,14.20731707
41.26159000,0.00000000,0.00000000,0.00000000
41.28165800,5.00000000,12.19512195,7.68292683
41.30172100,4.45121951,16.76829268,7.80487805
41.32177700,9.14634146,28.41463415,9.87804878
41.34183100,12.19512195,33.47560976,15.48780488
41.36188500,13.59756098,42.37804878,17.92682927
41.38193900,12.92682927,56.15853659,20.18292683
41.40199500,12.19512195,68.71951220,21.40243902
41.42205400,12.74390244,69.08536585,22.56097561
41.44210900,14.32926829,64.45121951,17.98780488
41.46216600,16.70731707,58.23170732,12.92682927
41.48222100,17.07317073,46.46341463,13.90243902
41.50227600,0.00000000,0.00000000,0.00000000
41.52233000,12.07317073,47.31707317,10.18292683
41.54238400,0.00000000,0.00000000,0.00000000
41.56243800,10.36585366,61.15853659,9.39024390
41.58249800,13.10975610,56.34146341,6.70731707
41.60256400,14.51219512,50.06097561,1.70731707
41.62262300,14.69512195,45.97560976,3.65853659
41.64267900,11.64634146,47.68292683,8.53658537
41.66273600,9.81707317,55.73170732,8.47560976
41.68279100,8.78048780,59.20731707,6.28048780
41.70284500,8.96341463,57.50000000,5.79268293
41.72290000,10.91463415,54.08536585,7.86585366
41.74295400,11.52439024,48.53658537,10.18292683
41.76300900,13.23170732,51.15853659,9.81707317
41.78306300,13.53658537,58.17073171,10.30487805
41.80311800,15.36585366,61.95121951,9.57317073
41.82317800,15.67073171,59.26829268,6.58536585
41.84323300,14.75609756,56.82926829,8.04878049
41.86329000,18.78048780,71.76829268,16.09756098
41.88334400,19.32926829,96.76829268,24.26829268
41.90339800,16.89024390,106.82926829,22.56097561
41.92345300,15.06097561,92.01219512,13.23170732
41.94350900,15.42682927,79.81707317,6.34146341
41.96356400,12.50000000,90.30487805,7.92682927
41.98361800,10.18292683,115.73170732,16.03658537
42.00367900,12.50000000,122.62195122,19.14634146
42.02376200,17.25609756,97.80487805,13.65853659
42.04381700,16.95121951,72.92682927,3.71951220
42.06387200,14.57317073,82.31707317,2.50000000
42.08392700,13.04878049,112.92682927,6.58536585
42.10398100,17.74390244,140.36585366,6.09756098
42.12403500,19.57317073,125.60975610,-3.23170732
42.14408900,14.93902439,82.37804878,-8.17073171
42.16414500,5.48780488,76.76829268,-10.36585366
42.18420000,-0.18292683,113.04878049,-3.53658537
42.20425400,0.12195122,131.09756098,0.60975610
42.22431200,3.53658537,113.59756098,-6.58536585
42.24436700,7.37804878,78.96341463,-11.46341463
42.26442400,7.56097561,69.08536585,-12.01219512
42.28448100,11.03658537,86.76829268,-5.60975610
42.30453600,14.63414634,110.48780488,-0.85365854
42.32459100,19.02439024,112.50000000,-3.78048780
42.34464600,15.24390244,77.56097561,-4.87804878
42.36470000,5.85365854,58.41463415,-5.06097561
42.38475300,3.23170732,79.20731707,-1.34146341
42.40480700,4.51219512,102.19512195,2.68292683
42.42486500,4.93902439,96.21951220,-1.15853659
42.44492000,5.60975610,71.70731707,-9.26829268
42.46497500,2.50000000,58.78048780,-9.45121951
42.48503000,0.54878049,78.47560976,0.12195122
42.50508400,2.50000000,104.39024390,5.30487805
42.52513800,4.26829268,102.68292683,-5.73170732
42.54519200,3.78048780,81.95121951,-18.04878049
42.56524500,-0.73170732,72.62195122,-19.93902439
42.58529900,-6.82926829,79.39024390,-17.80487805
42.60536200,-9.63414634,82.31707317,-19.14634146
42.62542300,-12.07317073,79.26829268,-23.59756098
42.64548700,-10.91463415,77.31707317,-27.92682927
42.66555000,-10.00000000,74.81707317,-28.17073171
42.68562000,-8.84146341,72.43902439,-23.29268293
42.70580100,-5.18292683,69.08536585,-21.95121951
42.72587000,4.45121951,63.90243902,-25.91463415
42.74593900,11.76829268,50.12195122,-33.84146341
42.76599700,11.89024390,28.29268293,-38.04878049
42.78606000,9.20731707,16.28048780,-31.09756098
42.80611900,4.45121951,20.54878049,-30.91463415
42.82617300,3.90243902,24.87804878,-34.63414634
42.84622800,4.75609756,23.71951220,-40.79268293
42.86628400,2.62195122,9.26829268,-39.45121951
42.88634400,-1.34146341,-1.21951220,-36.34146341
42.90640300,2.68292683,-11.21951220,-39.39024390
42.92645800,5.06097561,-35.60975610,-40.97560976
42.94651200,5.97560976,-46.52439024,-36.95121951
42.96656700,8.53658537,-32.74390244,-32.13414634
42.98662100,7.92682927,-18.10975610,-29.57317073
43.00667500,0.24390244,-13.90243902,-26.58536585
43.02673900,-5.42682927,-13.17073171,-25.30487805
43.04679600,-4.02439024,-10.18292683,-25.48780488
